CVE-2023-46589,tomcat-catalina,11.0.0-M1-11.0.0-M10,https://github.com/apache/tomcat/commit/cca12473573cb37d38d95fab48d2fae07fb6d1a4
CVE-2023-46589,tomcat-catalina,9.0.0-M1-9.0.82,https://github.com/apache/tomcat/commit/7a2d8818fcea0b51747a67af9510ce7977245ebd
CVE-2023-46589,tomcat-catalina,10.1.0-M1-10.1.15,https://github.com/apache/tomcat/commit/b5776d769bffeade865061bc8ecbeb2b56167b08
CVE-2023-46589,tomcat-catalina,8.5.0-8.5.95,https://github.com/apache/tomcat/commit/aa92971e879a519384c517febc39fd04c48d4642
CVE-2023-42795,tomcat-catalina,8.5.0-8.5.93,https://github.com/apache/tomcat/commit/30f8063d7a9b4c43ae4722f5e382a76af1d7a6bf
CVE-2023-42795,tomcat-catalina,11.0.0-M1-11.0.0-M11,https://github.com/apache/tomcat/commit/d6db22e411307c97ddf78315c15d5889356eca38
CVE-2023-42795,tomcat-catalina,9.0.0.M1-9.0.80,https://github.com/apache/tomcat/commit/44d05d75d696ca10ce251e4e370511e38f20ae75
CVE-2023-42795,tomcat-catalina,10.0.0-M1-10.1.13,https://github.com/apache/tomcat/commit/9375d67106f8df9eb9d7b360b2bef052fe67d3d4
CVE-2017-12615,tomcat-catalina,7.0.25-7.0.79,https://github.com/apache/tomcat70/compare/25c931efa347e00ab2fff8b5a2fd8c5c17941e1e...07dc0ea2745f0afab6415f22b16a29f1c6de5727
CVE-2023-42794,tomcat-catalina,8.5.85-8.5.93,https://github.com/apache/tomcat/commit/30f8063d7a9b4c43ae4722f5e382a76af1d7a6bf
CVE-2023-42794,tomcat-catalina,9.0.70-9.0.80,https://github.com/apache/tomcat/commit/44d05d75d696ca10ce251e4e370511e38f20ae75
CVE-2019-0199,tomcat-catalina,9.0.0.M1-9.0.14,https://github.com/apache/tomcat/compare/2c5939e1db671c5087fc32c2472b453e3b13d789...933429e5df9851a97c506a394a2b1376a3866312
CVE-2019-0199,tomcat-catalina,8.5.0-8.5.37,https://github.com/apache/tomcat/compare/2c5939e1db671c5087fc32c2472b453e3b13d789...933429e5df9851a97c506a394a2b1376a3866312
CVE-2019-12418,tomcat-catalina,9.0.16-9.0.27,https://github.com/apache/tomcat/commit/1fc9f58
CVE-2021-25329,tomcat-catalina,10.0.0-M1-10.0.0,https://github.com/apache/tomcat/commit/6d66e99ef85da93e4d2c2a536ca51aa3418bfaf4
CVE-2021-25329,tomcat-catalina,9.0.0.M1-9.0.41,https://github.com/apache/tomcat/commit/4785433a226a20df6acbea49296e1ce7e23de453
CVE-2021-25329,tomcat-catalina,8.5.0-8.5.61,https://github.com/apache/tomcat/commit/93f0cc403a9210d469afc2bd9cf03ab3251c6f35
CVE-2021-25329,tomcat-catalina,7.0.0-7.0.107,https://github.com/apache/tomcat/commit/74b105657ffbd1d1de80455f03446c3bbf30d1f5
CVE-2018-1304,tomcat-catalina,8.0.0.RC1-8.0.49,https://github.com/apache/tomcat80/commit/9e700b93e3bf5c605267d20568a964169f9e0b79
CVE-2018-1304,tomcat-catalina,8.5.0-8.5.27,https://github.com/apache/tomcat85/commit/5af7c13cff7cc8366c5997418e820989fabb8f48
CVE-2018-1304,tomcat-catalina,9.0.0.M1-9.0.4,https://github.com/apache/tomcat/commit/723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd
CVE-2018-1304,tomcat-catalina,7.0.0-7.0.84,https://github.com/apache/tomcat70/commit/2d69fde135302e8cff984bb2131ec69f2e396964
CVE-2018-1304,tomcat-catalina,8.0.0.RC1-8.0.49,https://github.com/apache/tomcat80/commit/9e700b93e3bf5c605267d20568a964169f9e0b79
CVE-2018-1304,tomcat-catalina,8.5.0-8.5.27,https://github.com/apache/tomcat85/commit/5af7c13cff7cc8366c5997418e820989fabb8f48
CVE-2018-1304,tomcat-catalina,9.0.0.M1-9.0.4,https://github.com/apache/tomcat/commit/723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd
CVE-2018-1304,tomcat-catalina,7.0.0-7.0.84,https://github.com/apache/tomcat70/commit/2d69fde135302e8cff984bb2131ec69f2e396964
CVE-2018-1305,tomcat-catalina,9.0.0.M1-9.0.4,https://github.com/apache/tomcat/compare/723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd...4d637bc3986e5d09b9363e2144b8ba74fa6eac3a
CVE-2018-1305,tomcat-catalina,7.0.0-7.0.84,https://github.com/apache/tomcat70/compare/15d7f0e7c9a3ecb793f13f56da8081d34cc2dc62...c63b96d72cd39287e17b2ba698f4eee0ba508073
CVE-2018-1305,tomcat-catalina,8.5.0-8.5.27,https://github.com/apache/tomcat85/compare/e9b8e8d38b6e510bd9c757e00fb083687739e618...de6b4fd58b64828f374503b9ec76a12017b92895
CVE-2018-1305,tomcat-catalina,8.0.0.RC1-8.0.49,https://github.com/apache/tomcat80/compare/2fc63cae229742d16836b78252b57d302431e993...014e21e7ac8cf76d93129672cbf799e979d91806
CVE-2010-3718,tomcat-catalina,7.0.0-7.0.3,https://github.com/apache/tomcat70/commit/ad2235f5b0673606d060a158d778b8613e31ebec
CVE-2024-22243,Spring Web,3.1.0.RC1-5.3.31,https://github.com/spring-projects/spring-framework/commit/7ec5c994c147f0e168149498b1c9d4a249d69e87
CVE-2024-22243,Spring Web,6.0.0-M1-6.0.16,https://github.com/spring-projects/spring-framework/commit/b11ff966521cd1b4038b3b0d876ff0956e7ca8de
CVE-2024-22243,Spring Web,6.1.0-M1-6.1.3,https://github.com/spring-projects/spring-framework/commit/120ea0a51c63171e624ca55dbd7cae627d53a042
CVE-2023-34053,Spring Web,6.0.0-M1-6.0.13,https://github.com/spring-projects/spring-framework/commit/c18784678df489d06a70e54fcddb5e3821d4b00c
CVE-2018-15756,Spring Web,5.0.0.RELEASE-5.0.9.RELEASE,https://github.com/spring-projects/spring-framework/commit/c8e320019ffe7298fc4cbeeb194b2bfd6389b6d9
CVE-2018-15756,Spring Web,5.1.0.RELEASE-5.1.0.RELEASE,https://github.com/spring-projects/spring-framework/commit/423aa28ed584b4ff6e5bad218c09beef5e91951e
CVE-2018-15756,Spring Web,4.3.0.RELEASE-4.3.19.RELEASE,https://github.com/spring-projects/spring-framework/commit/044772641d12b9281185f6cf50f8485b8747132c
CVE-2020-5421,Spring Web,4.3.0.RELEASE-4.3.28.RELEASE,https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289
CVE-2020-5421,Spring Web,5.0.0.RELEASE-5.0.18.RELEASE,https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289
CVE-2020-5421,Spring Web,5.1.0.RELEASE-5.1.17.RELEASE,https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289
CVE-2020-5421,Spring Web,5.2.0.RELEASE-5.2.8.RELEASE,https://github.com/spring-projects/spring-framework/commit/dd011c991ce801660ec2be7979f3fc6462f29289
CVE-2018-1288,Apache Kafka,0.10.1.1-0.10.2.1,https://github.com/apache/kafka/commit/d2932ad370c5b56edac9d99e6d75f199537a569f
CVE-2018-1288,Apache Kafka,0.11.0.0-0.11.0.2,https://github.com/apache/kafka/commit/580f743c3ce633241d6076ce83fb778cea86a1f6
CVE-2018-1288,Apache Kafka,1.0.0-1.0.0,https://github.com/apache/kafka/commit/91ee2748f366fa99a6342536698de168e1f85e8e
CVE-2018-1288,Apache Kafka,0.9.0.0-0.10.2.1,https://github.com/apache/kafka/commit/d2932ad370c5b56edac9d99e6d75f199537a569f
CVE-2018-1288,Apache Kafka,0.11.0.0-0.11.0.2,https://github.com/apache/kafka/commit/580f743c3ce633241d6076ce83fb778cea86a1f6
CVE-2018-1288,Apache Kafka,1.0.0-1.0.0,https://github.com/apache/kafka/commit/91ee2748f366fa99a6342536698de168e1f85e8e
CVE-2018-1288,Apache Kafka,0.9.0.0-0.10.2.1,https://github.com/apache/kafka/commit/d2932ad370c5b56edac9d99e6d75f199537a569f
CVE-2018-1288,Apache Kafka,0.11.0.0-0.11.0.2,https://github.com/apache/kafka/commit/580f743c3ce633241d6076ce83fb778cea86a1f6
CVE-2018-1288,Apache Kafka,1.0.0-1.0.0,https://github.com/apache/kafka/commit/91ee2748f366fa99a6342536698de168e1f85e8e
CVE-2019-17196,Apache Kafka,0.11.0.0-2.1.0,https://github.com/apache/kafka/pull/5925/commits/958a40985bf5d8c73b39e37b902a67b82747d5e5
CVE-2019-17196,Apache Kafka,0.11.0.0-2.1.0,https://github.com/apache/kafka/pull/5925/commits/958a40985bf5d8c73b39e37b902a67b82747d5e5
CVE-2023-6291,Keycloak REST Services,1.2.0.Beta1-22.0.5,https://github.com/keycloak/keycloak/commit/1241bd291901667a13506d6fb123ba4344e618ee
CVE-2023-2422,Keycloak REST Services,4.3.0.Final-21.1.1,https://github.com/keycloak/keycloak/commit/5c6c55945a384bfd82e51283096204dcb6f63d91
CVE-2023-6134,Keycloak REST Services,1.2.0.Beta1-23.0.2,https://github.com/keycloak/keycloak/commit/b2e91105315ccf2c1df549b4f6c5948322cbfd1b
CVE-2022-4137,Keycloak REST Services,1.9.0.CR1-20.0.4,https://github.com/keycloak/keycloak/commit/30d0e9d22dae51392e5a3748a1c68c116667359a
CVE-2022-3916,Keycloak REST Services,3.2.0.CR1-20.0.1,https://github.com/stianst/keycloak/commit/f842837ad2740da36c60958ea6654b1ef3bc5431
CVE-2021-20202,Keycloak REST Services,12.0.0-12.0.4,https://github.com/keycloak/keycloak/commit/853a6d73276849877819f2dc23133557f6e1e601
CVE-2023-2585,Keycloak REST Services,19.0.0-21.1.1,https://github.com/keycloak/keycloak/commit/04e6244c387a1bde86184635a0049537611e3915
CVE-2023-2585,Keycloak REST Services,13.0.0-18.0.2,https://github.com/keycloak/keycloak/commit/04e6244c387a1bde86184635a0049537611e3915
CVE-2022-3510,Protocol Buffers [Core],3.21.0-rc-1-3.21.6,https://github.com/protocolbuffers/protobuf/commit/a3888f53317a8018e7a439bac4abeb8f3425d5e9
CVE-2022-3510,Protocol Buffers [Core],3.20.0-rc-1-3.20.2,https://github.com/protocolbuffers/protobuf/commit/24b65038cfe36191268fda355aca0e43d3ecbcbe
CVE-2022-3510,Protocol Buffers [Core],3.17.0-rc-1-3.19.5,https://github.com/protocolbuffers/protobuf/commit/b0e8e607dc1ace17c823276d3384eeda775bbd76
CVE-2022-3510,Protocol Buffers [Core],2.6.0-3.16.1,https://github.com/protocolbuffers/protobuf/commit/42e47e5a3fa7219b136f6a5de7c74a89a79245c6
CVE-2022-3509,Protocol Buffers [Core],3.21.0-rc-1-3.21.6,https://github.com/protocolbuffers/protobuf/commit/a3888f53317a8018e7a439bac4abeb8f3425d5e9
CVE-2022-3509,Protocol Buffers [Core],3.20.0-rc-1-3.20.2,https://github.com/protocolbuffers/protobuf/commit/ae6d69dba64334d77dfb633a146c479982620c1c
CVE-2022-3509,Protocol Buffers [Core],3.17.0-rc-1-3.19.5,https://github.com/protocolbuffers/protobuf/commit/b0e8e607dc1ace17c823276d3384eeda775bbd76
CVE-2022-3509,Protocol Buffers [Core],2.6.0-3.16.1,https://github.com/protocolbuffers/protobuf/commit/42e47e5a3fa7219b136f6a5de7c74a89a79245c6
CVE-2024-22371,Camel :: Core,3.21.0-3.21.3,https://github.com/apache/camel/commit/f281a06a54b4885c155feb2bc9a3398a6735c5a9
